artist,album,danceability,energy,acousticness,loudness,anger,joy,sadness,surprise
The Darkness,One Way Ticket to Hell...and Back,0.5183,0.7713,0.114419,-3.7712,0.237745697,0.269581338,0.25253092,0.240142046
Slowdive,Just for a Day,0.174180952,0.538190476,0.06316029,-8.75752381,0.234603068,0.224433282,0.3110339,0.229929751
Greg Dulli,Amber Headlights,0.504,0.718144444,0.113397333,-8.056666667,0.204807286,0.305522271,0.256860146,0.232810297
Isaac Hayes,Ultimate Isaac Hayes-- Can You Dig It?,0.51784375,0.4684625,0.382182156,-13.208375,0.25954798,0.267637684,0.234785606,0.238028731
Anjou,Anjou,0.1362125,0.281125,0.88325,-19.994625,0.264333168,0.2705567,0.260552228,0.204557904
Tweedy,Sukierae,0.63715,0.4647,0.486025,-10.98725,0.246519572,0.255543885,0.262037089,0.235899453
Iron Reagan,The Tyranny of Will,0.25568,0.947,0.002190553,-5.03584,0.292157333,0.225935499,0.254106635,0.227800533
Various Artists,Vibe 2,0.797485714,0.7598,0.023395418,-8.651228571,0.286403196,0.238942635,0.209659601,0.264994567
Royal Blood,Royal Blood,0.4585,0.8366,0.1046166,-4.5954,0.291670904,0.23770792,0.265858255,0.20476292
Mr Twin Sister,Mr Twin Sister,0.503,0.460125,0.3846,-12.801125,0.221836282,0.21920873,0.275681096,0.283273892
Young Money,We Are Young Money,0.591866667,0.6906,0.039534,-7.0576,0.345056519,0.242427032,0.229297108,0.18321934
Deerhunter,Cryptograms,0.266783333,0.6655,0.299619058,-11.28166667,0.247148374,0.221957624,0.262645931,0.268248071
Clap Your Hands Say Yeah,Some Loud Thunder,0.449363636,0.757727273,0.142728273,-3.756272727,0.253700437,0.257916409,0.254156981,0.234226173
Aereogramme,My Heart Has a Wish That You Would Not Go,0.5008,0.4755,0.0768358,-9.6423,0.222854606,0.289615542,0.258950405,0.228579447
Hayden,Skyscraper National Park,0.563272727,0.284909091,0.469616364,-13.731,0.234965436,0.231925738,0.264567528,0.268541298
Sarah Dougher,The Bluff,0.482923077,0.499923077,0.387089231,-10.81976923,0.245881403,0.224699318,0.275312037,0.254107241
Sorry About Dresden,The Convenience of Indecision,0.35,0.536416667,0.215215,-8.066666667,0.235595123,0.218615786,0.293909392,0.251879698
Chloe x Halle,The Kids Are Alright,0.5335,0.539,0.377219444,-7.804277778,0.228594794,0.263238562,0.26454791,0.243618735
Alice Bag,Blueprint,0.476454545,0.869545455,0.108051818,-5.523090909,0.261193308,0.241677099,0.264334339,0.232795254
Sunflower Bean,Twentytwo in Blue,0.472636364,0.723090909,0.031160182,-5.464,0.261396738,0.231145125,0.24702151,0.260436626
The Kinks,Something Else,0.58988,0.64628,0.20454,-7.72672,0.233011621,0.289043566,0.257983901,0.219960912
Tom Waits,Closing Time,0.42075,0.349183333,0.868166667,-11.87466667,0.212459941,0.29593614,0.272770537,0.218833382
Witchcraft,Nucleus,0.2587,0.7943,0.0296067,-4.7074,0.266344419,0.220850822,0.27664185,0.236162909
WALL,WALL EP,0.4857,0.73094,0.06180558,-11.18476,0.257223909,0.233974748,0.259217524,0.249583818
Villagers,Where Have You Been All My Life?,0.5305,0.302383333,0.731166667,-13.60133333,0.235000643,0.265472423,0.247012343,0.252514591
Fingers Inc.,Another Side,0.739083333,0.805333333,0.081385,-6.215,0.225798076,0.315167586,0.237315341,0.221718997
The Thermals,Desperate Ground,0.3716,0.897,0.08199,-4.9774,0.228689106,0.287585618,0.268119354,0.215605922
Shuggie Otis,Inspiration Information,0.542814815,0.52217037,0.2625076,-13.29796296,0.193061414,0.330628342,0.225473668,0.250836576
Major Lazer,Free the Universe,0.6975,0.753333333,0.0408735,-5.838611111,0.259755022,0.250638621,0.245196203,0.244410154
Team Ghost,Rituals,0.2745,0.65975,0.04934069,-7.526333333,0.236462436,0.347447932,0.188915409,0.227174223
Masta Killa,Selling My Soul,0.604866667,0.6562,0.1568986,-8.702733333,0.266889371,0.251353205,0.234908705,0.246848719
Stars of the Lid,The Ballasted Orchestra,0.0864375,0.15135,0.666375,-25.234125,0.252953533,0.252120269,0.239031443,0.255894755
Kowloon Walled City,Container Ships,0.288,0.772428571,0.003262,-5.622142857,0.2642338,0.221121546,0.22393852,0.290706135
Julie Byrne,Not Even Happiness,0.359777778,0.1489,0.899,-16.59222222,0.238127521,0.248564178,0.29097629,0.222332012
Tobin Sprout,The Universe and Me,0.344428571,0.708,0.276183571,-4.899785714,0.251028765,0.267218407,0.256791105,0.224961723
Oso Oso,The Yunahon Mixtape,0.485454545,0.744636364,0.090899155,-6.011090909,0.260223599,0.250289004,0.250127112,0.239360285
Björk,Homogenic,0.4088,0.6805,0.283127,-7.3163,0.280521706,0.267144212,0.24316897,0.209165112
Various Artists,New Gen,0.734857143,0.548,0.099414571,-11.26685714,0.231990184,0.285669012,0.224668815,0.257671989
Mozzy,Fake Famous,0.5535625,0.767375,0.26714,-4.6910625,0.308083702,0.212145771,0.251370751,0.228399776
Iron Reagan,Crossover Ministry,0.244944444,0.879777778,0.001575025,-5.3215,0.297814832,0.218882776,0.279384392,0.203918
Protomartyr,No Passion All Technique,0.296529412,0.916176471,0.027020582,-5.011,0.259144415,0.254341906,0.271577591,0.214936088
Sigur Rós,Kveikur,0.315888889,0.707111111,0.0764009,-8.350555556,0.250226681,0.217159319,0.224993382,0.307620618
Coma Cinema,Posthumous Release,0.632,0.477454545,0.501445455,-11.92990909,0.264656226,0.21040155,0.30721202,0.217730204
Wampire,Curiosity,0.449777778,0.713888889,0.095726111,-7.347222222,0.223199109,0.272241896,0.259186351,0.245372645
Rodan,Fifteen Quiet Years,0.3051875,0.718625,0.17445327,-9.6290625,0.232607608,0.233353082,0.283287673,0.250751637
Gold Panda,Half of Where You Live,0.595454545,0.700272727,0.271540273,-9.853363636,0.24790577,0.19013532,0.261522028,0.300436881
These New Puritans,Field of Reeds,0.263888889,0.197977778,0.713555556,-15.56544444,0.268854189,0.263488986,0.230514449,0.237142376
Beach House,7,0.350363636,0.644818182,0.354147273,-8.281272727,0.222875969,0.26405671,0.263958419,0.249108901
Simian Mobile Disco,Murmurations,0.466111111,0.596333333,0.199686222,-11.25822222,0.247616285,0.250892354,0.21864275,0.282848611
Junglepussy,JP3,0.7471,0.6562,0.23572,-5.1373,0.291920992,0.241718157,0.241328465,0.225032387
Aïsha Devi,DNA Feelings,0.301636364,0.482727273,0.504490909,-11.845,0.228007509,0.294474053,0.223816559,0.253701879
Jon Hopkins,Singularity,0.524916667,0.457141667,0.28648675,-15.54308333,0.2315351,0.261063554,0.243127231,0.264274115
Damien Jurado,The Horizon Just Laughed,0.602090909,0.290745455,0.817545455,-12.20836364,0.236049627,0.259954815,0.277859269,0.226136289
BlocBoy JB ,Simi,0.814166667,0.679111111,0.1295045,-5.123055556,0.348453792,0.226415366,0.218588548,0.206542294
Ben LaMar Gay,Downtown Castles Can Never Block the Sun,0.436646667,0.497633333,0.4683414,-12.62473333,0.285201363,0.219028924,0.245964657,0.249805056
Amber Mark ,Conexão EP,0.67425,0.6595,0.0671725,-6.26775,0.226773419,0.326974899,0.23805973,0.208191951
David Sylvian,Everything and Nothing,0.597241379,0.415586207,0.678419655,-12.07531034,0.262892989,0.231679354,0.248682047,0.25674561
Fatboy Slim,Halfway Between the Gutter and the Stars,0.576083333,0.851666667,0.29308,-8.750416667,0.302057186,0.244599883,0.230085101,0.22325783
Coldplay,Parachutes,0.4529,0.49165,0.310839,-9.1189,0.226630441,0.271347447,0.258508629,0.243513483
U2,All That You Can't Leave Behind,0.541545455,0.659636364,0.173586364,-8.072454545,0.246690156,0.247071494,0.251354021,0.25488433
Death Cab for Cutie,Forbidden Love EP,0.5116,0.4986,0.37076348,-11.0922,0.251538177,0.269016283,0.25742028,0.22202526
Q and Not U,No Kill No Beep Beep,0.371909091,0.654818182,0.009195882,-10.14263636,0.269405128,0.25892749,0.226031429,0.245635953
PJ Harvey,"Stories From the City, Stories From the Sea",0.512583333,0.567166667,0.242228983,-8.109,0.229041386,0.310082423,0.24087366,0.220002531
AIDS Wolf,The Lovvers,0.2121125,0.962875,0.07206175,-6.62675,0.287056752,0.191900488,0.25852982,0.262512941
Man Man,Six Demon Bag,0.448307692,0.744307692,0.455169231,-6.698,0.248616633,0.258766455,0.260912623,0.231704289
Animals,Animalism,0.48548,0.7828,0.293212,-5.16216,0.241505256,0.287558797,0.253984129,0.216951818
Test Icicles,Boa vs. Python,0.45525,0.948,0.0014238,-5.374,0.203213076,0.260670335,0.270665628,0.265450961
The Subways,Young for Eternity,0.344461538,0.804769231,0.028683492,-4.740230769,0.248152244,0.260000528,0.253540134,0.238307095
In Flames,Come Clarity,0.406923077,0.946538462,0.017968777,-4.628538462,0.248228953,0.234046776,0.277698216,0.240026055
Nine Horses,Snow Borne Sorrow,0.582444444,0.432,0.668666667,-10.00811111,0.252373862,0.244995141,0.271981569,0.230649427
Mr. Oizo,Lamb's Anger,0.680166667,0.7835,0.0846172,-6.220944444,0.221866211,0.259652833,0.267236121,0.251244835
Lotus Plaza,The Floodlight Collective,0.4305,0.7402,0.09094764,-7.5602,0.269243517,0.236723613,0.256261503,0.237771367
Fever Ray,Fever Ray,0.5816,0.552,0.38674,-9.1056,0.222334086,0.255009557,0.246367345,0.276289012
M. Ward,Transfiguration of Vincent,0.5562,0.422333333,0.704366667,-11.72273333,0.221121079,0.232409772,0.32383781,0.222631339
The Decemberists,Castaways and Cutouts,0.4247,0.54149,0.3096,-9.3526,0.215469498,0.267018541,0.262472343,0.255039618
Smog,Supper,0.479666667,0.469888889,0.531,-12.27066667,0.251052183,0.255504978,0.253386769,0.240056071
Jeff Hanson,Son,0.523727273,0.448818182,0.600726364,-11.26227273,0.243898578,0.222736192,0.262779392,0.270585838
Muggs,Dust,0.435571429,0.605714286,0.197369379,-8.398571429,0.230920344,0.313744867,0.24694957,0.208385219
Looper,The Snare,0.69875,0.374416667,0.393167583,-11.631,0.241937247,0.21811774,0.226220082,0.313724931
Dälek,From Filthy Tongue of Gods and Griots,0.328818182,0.895545455,0.121933545,-4.903818182,0.246618368,0.196110873,0.29571298,0.26155778
Bright Eyes,"Lifted, or, The Story Is in the Soil, Keep Your Ear to the Ground",0.383692308,0.560769231,0.317586154,-8.804846154,0.217886284,0.282956815,0.285293008,0.213863893
Sunday's Best,The Californian,0.4887,0.7116,0.0148263,-7.0595,0.256273428,0.234721688,0.248183891,0.260820993
The Microphones,Song Islands,0.391809524,0.375190476,0.633061905,-14.22061905,0.233852432,0.259017935,0.268499317,0.238630316
Boom Box 2000,Boom Box 2000,0.587933333,0.7534,0.341257333,-5.536333333,0.26648108,0.250452307,0.253903403,0.229163211
Soft Landing,Soft Landing,0.494,0.731,0.20079375,-8.804875,0.2178149,0.269144599,0.21473937,0.298301132
R. Kelly,Love Letter,0.5756,0.569693333,0.367026667,-6.040133333,0.200686059,0.339379048,0.24540567,0.214529223
The Phantom Band,The Wants,0.530333333,0.670666667,0.306726667,-8.594,0.252387492,0.188444956,0.314327608,0.244839944
Heartless Bastards,All This Time,0.2556,0.7345,0.1184483,-5.6705,0.241814284,0.256521748,0.270428013,0.231235955
Snowglobe,Oxytocin,0.449285714,0.362642857,0.360014286,-11.73964286,0.2478996,0.242089157,0.280575578,0.229435665
The Roots,Game Theory,0.630285714,0.683957857,0.165349286,-8.968,0.301460638,0.225337879,0.248917059,0.224284424
Agalloch,Ashes Against the Grain,0.277625,0.716125,0.23791085,-10.029,0.260483669,0.198978267,0.302383983,0.238154081
Kelis,Kelis Was Here,0.787176471,0.638,0.071247353,-7.362235294,0.267187437,0.259804071,0.236801264,0.236207228
M. Ward,Post-War,0.445,0.508975,0.477,-11.325,0.238535993,0.310218175,0.228294535,0.222951296
Matt & Kim,Grand,0.568636364,0.732090909,0.120588827,-5.647545455,0.23001417,0.285217117,0.259063102,0.225705611
A.C. Newman,Get Guilty,0.55175,0.705333333,0.250375,-5.853833333,0.254732786,0.266726312,0.24077932,0.237761582
Daniel Martin Moore,Stray Age,0.609636364,0.129727273,0.861818182,-19.49354545,0.23152498,0.262127151,0.252710956,0.253636913
Boduf Songs,How Shadows Chase the Balance,0.611625,0.26835,0.881625,-16.218125,0.24054175,0.246018705,0.269236768,0.244202777
Bon Iver,Blood Bank EP,0.416125,0.3043,0.938625,-13.69175,0.227613384,0.253641398,0.245276807,0.273468412
Sparks,Exotic Creatures of the Deep,0.608230769,0.435292308,0.652992308,-12.72946154,0.240377545,0.264306623,0.251485892,0.243829939
These Arms Are Snakes,Tail Swallower & Dove,0.4813,0.9288,8.90E-05,-3.7695,0.246300866,0.273311675,0.249272129,0.23111533
Trentemøller,Into the Great Wide Yonder,0.4676,0.5452,0.2845768,-12.6901,0.258312915,0.275608711,0.244832646,0.221245728
The Drums,The Drums,0.522166667,0.834083333,0.317076917,-5.682416667,0.223426505,0.260964069,0.270944103,0.244665323
Here We Go Magic,Pigeons,0.425636364,0.721363636,0.128935882,-8.236454545,0.246053477,0.250467859,0.222212998,0.281265666
Ariel Pink's Haunted Graffiti,Before Today,0.480833333,0.718666667,0.362680833,-7.487083333,0.246110543,0.266246923,0.261451101,0.226191433
Melvins,The Bride Screamed Murder,0.318111111,0.627144444,0.090294744,-10.08577778,0.230428572,0.251774323,0.285968749,0.231828355
Heems,Wild Water Kingdom,0.561625,0.6954375,0.20431875,-8.07575,0.288467503,0.242167126,0.240163112,0.229202258
Holly Herndon,Movement,0.375285714,0.360142857,0.281432,-16.84957143,0.236738074,0.247745214,0.236187301,0.279329411
El Perro Del Mar,Pale Fire,0.6499,0.5613,0.1069666,-11.9569,0.239530638,0.299133388,0.241993946,0.219342029
The Evens,The Odds,0.604538462,0.526692308,0.571538462,-11.49676923,0.25424975,0.222087495,0.270559319,0.253103436
Lust for Youth,Growing Seeds,0.434153846,0.609461538,0.120670538,-10.78346154,0.246712939,0.289544937,0.197857133,0.265884991
Black Moth Super Rainbow,SeeFu Lilac,0.461777778,0.466777778,0.401722222,-8.901777778,0.26088599,0.233784371,0.258627805,0.246701834
Junior Boys,Big Black Coat,0.680909091,0.630181818,0.193272727,-13.768,0.264893844,0.274988402,0.239365411,0.220752343
Kevin Gates,Islah,0.730117647,0.641529412,0.07447,-6.715352941,0.282907944,0.244066271,0.251088415,0.22193737
Chester Watson,Past Cloaks,0.458421053,0.833368421,0.436760947,-5.869631579,0.309568672,0.210956799,0.256767718,0.222706811
KING,We Are KING,0.434941176,0.557117647,0.257213529,-11.22111765,0.210276744,0.319953187,0.235530815,0.234239254
2 Chainz,Felt Like Cappin,0.76925,0.688,0.201175,-5.34275,0.422773294,0.193892329,0.212489579,0.170844798
Charlie Puth,Nine Track Mind,0.693166667,0.591583333,0.429991667,-6.833166667,0.2287552,0.287309599,0.264774719,0.219160481
Horse Feathers,Appreciation,0.5752,0.52,0.24074,-8.2291,0.24162301,0.218405038,0.272519132,0.26745282
YoungBoy Never Broke Again,Until Death Call My Name,0.7581,0.6939,0.16123,-5.4937,0.333870123,0.200591563,0.266349405,0.199188909
Leon Bridges,Good Thing,0.7247,0.5633,0.314,-6.1055,0.235363626,0.259929579,0.268477348,0.236229447
Iceage,Beyondless,0.2385,0.8566,0.03792344,-4.822,0.259757961,0.248205553,0.254484107,0.237552378
Brian Eno,Music for Installations,0.220025,0.132553667,0.781833333,-23.50241667,0.2315351,0.261063554,0.243127231,0.264274115
Paul White,Rejuvenate,0.458545455,0.561272727,0.374723636,-11.18645455,0.233084572,0.343707675,0.179869194,0.24333856
Kristin Hersh,Sunny Border Blue,0.503384615,0.451838462,0.34551,-9.049461538,0.267092225,0.222374583,0.268812145,0.241721047
Frank Black & the Catholics,Dog in the Sand,0.485416667,0.6995,0.118165833,-6.294083333,0.227047384,0.266862917,0.250305497,0.255784202
Azure Ray,Azure Ray,0.439181818,0.248990909,0.834363636,-15.94709091,0.238991046,0.240701933,0.271021423,0.249285597
Crooked Fingers,Bring on the Snakes,0.4510625,0.4995,0.81025,-9.1185625,0.260011487,0.235239242,0.283038106,0.221711165
Pixies,Complete B-Sides,0.508578947,0.696736842,0.065349405,-10.37278947,0.265497452,0.262590924,0.235908984,0.236002641
Lightning Bolt,Ride the Skies,0.2855,0.946875,0.02294864,-7.473625,0.254150514,0.242013894,0.230580877,0.273254716
Of Montreal,The Early Four Track Recordings,0.4763125,0.5670625,0.8218125,-6.74225,0.241828632,0.309115856,0.215568331,0.233487181
The Donnas,Turn 21,0.492285714,0.888942286,0.001369021,-4.245714286,0.269470159,0.252507981,0.259353204,0.218668655
Call and Response,Call and Response,0.64225,0.7115,0.1106975,-5.714083333,0.233047173,0.255062539,0.219307045,0.292583243
Arcade Fire,Arcade Fire EP,0.420428571,0.598428571,0.181872,-8.763714286,0.285887701,0.213556457,0.265029161,0.235526681
Circus Devils,Five,0.327608696,0.58926087,0.461694,-10.00230435,0.272669038,0.257221954,0.229441618,0.24066739
Piano Magic,Disaffected,0.556833333,0.518333333,0.135245,-10.099,0.275726253,0.259915521,0.25556787,0.208790357
Röyksopp,The Understanding,0.599764706,0.781588235,0.114143176,-8.737823529,0.228968172,0.25201826,0.262942704,0.256070864
Ying Yang Twins,U.S.A. (United State of Atlanta),0.738869565,0.579826087,0.292266087,-9.637608696,0.308205503,0.247532428,0.241080577,0.203181492
Alex Bleeker and the Freaks,How Far Away,0.448545455,0.639090909,0.279802991,-7.718727273,0.356197799,0.222428178,0.227187878,0.194186145
French Montana,Excuse My French,0.590230769,0.867615385,0.085878462,-2.706923077,0.313128064,0.22867796,0.246361912,0.211832063
Eleanor Friedberger,Personal Record,0.624833333,0.536916667,0.142151817,-8.396333333,0.259190872,0.227174397,0.258476885,0.255157846
Beacon,The Ways We Separate,0.509545455,0.442990909,0.389818182,-14.70827273,0.25915266,0.262249426,0.223370406,0.255227508
Alice in Chains,The Devil Put Dinosaurs Here,0.372833333,0.772666667,4.69E-05,-5.370583333,0.269087157,0.232246373,0.257145222,0.241521248
Disclosure,Settle,0.748875,0.749375,0.060367313,-6.5015,0.249129717,0.262719898,0.250212795,0.237937591
Shining,One One One,0.556870968,0.546419355,0.339696032,-7.881741935,0.275806466,0.210997096,0.244823519,0.268372919
Rogue Wave,Nightingale Floors,0.470857143,0.607642857,0.1410535,-8.522785714,0.252719268,0.252198289,0.253937835,0.241144608
The Orb,The Dream,0.154176,0.0395752,0.96948,-32.2524,0.278684588,0.209918602,0.26835221,0.2430446
My Morning Jacket,Evil Urges,0.481428571,0.614664286,0.096556929,-7.963571429,0.232402787,0.301173765,0.206107574,0.260315874
Okay,Huggable Dust,0.491333333,0.547222222,0.396205556,-7.251222222,0.238345005,0.274752233,0.230288276,0.256614487
Lemuria,Get Better,0.366,0.751416667,0.040870092,-5.177166667,0.265185615,0.258643385,0.265014411,0.211156589
The Death Set,Worldwide,0.50595,0.8463,0.114609626,-8.35125,0.275263713,0.201915759,0.24498711,0.277833418
Fleet Foxes,Fleet Foxes,0.536818182,0.397345455,0.547863636,-9.576636364,0.243393923,0.262050716,0.246269706,0.248285656
Marc Ribot,Party Intellectuals,0.462,0.680833333,0.258789167,-9.285083333,0.264141432,0.236165494,0.249911975,0.249781098
Young Knives,Superabundance,0.491555556,0.764166667,0.066422106,-5.757777778,0.272197741,0.255593585,0.223787655,0.24842102
Vetiver,Thing of the Past,0.569833333,0.509166667,0.6011,-7.912416667,0.243459071,0.274863171,0.246328041,0.235349717
Real Estate,In Mind,0.515363636,0.665909091,0.141236855,-6.308818182,0.231524414,0.255708116,0.244504105,0.268263365
The Jesus and Mary Chain,Damage and Joy,0.524352941,0.676411765,0.0093493,-8.032470588,0.246520357,0.272657661,0.266856275,0.213965707
Soundgarden,Ultramega OK,0.355473684,0.822842105,0.016674058,-8.274473684,0.26768814,0.253629388,0.254341446,0.224341026
